lab2,lib/lab2_voice.swf:lab2_000,nathan,"Interesting! It seems that we are under the pond next to the house."
lab2,lib/lab2_voice.swf:lab2_001,nathan,"It's some kind of sophisticated chair."
lab2,lib/lab2_voice.swf:lab2_002,nathan,"It looks like someone was searching for something here."
lab2,lib/lab2_voice.swf:lab2_003,coppelius,"Fortunately I got rid of everything that might be useful for Vincent."
lab2,lib/lab2_voice.swf:lab2_004,nathan,"That would be a bad idea."
lab2,lib/lab2_voice.swf:lab2_005,nathan,"They're just a lot of boring books."
lab2,lib/lab2_voice.swf:lab2_006,coppelius,"Watch your tongue, young man."
lab2,lib/lab2_voice.swf:lab2_007,nathan,"Sorry."
lab2,lib/lab2_voice.swf:lab2_008,nathan,"These books do not spark my interest."
lab2,lib/lab2_voice.swf:lab2_009,coppelius,"Hey, would you like me to come over to your place and tell you what I think about your things?"
lab2,lib/lab2_voice.swf:lab2_010,nathan,"Sure... if I should ever have my own secret room filled with boring books, then I'll invite you. I'm sure you'd like that."
lab2,lib/lab2_voice.swf:lab2_011,coppelius,"........."
lab2,lib/lab2_voice.swf:lab2_019,nathan,"Are these mathematical formulas?"
lab2,lib/lab2_voice.swf:lab2_020,coppelius,"Something like that."
lab2,lib/lab2_voice.swf:lab2_021,nathan,"These formulas are way over my head."
lab2,lib/lab2_voice.swf:lab2_022,nathan,"There are a couple of flasks. Some of them are broken."
lab2,lib/lab2_voice.swf:lab2_023,nathan,"Useless."
lab2,lib/lab2_voice.swf:lab2_024,coppelius,"Unless you know how to use them ..."
lab2,lib/lab2_voice.swf:lab2_025,nathan,"The radio is on."
lab2,lib/lab2_voice.swf:lab2_026,nathan,"Not right now."
lab2,lib/lab2_voice.swf:lab2_027,nathan,"I don't want to make Dr. Coppelius angry."
lab2,lib/lab2_voice.swf:lab2_028,nathan,"They're nothing special."
lab2,lib/lab2_voice.swf:lab2_030,nathan,"May I take some of these papers?"
lab2,lib/lab2_voice.swf:lab2_031,coppelius,"You may not."
lab2,lib/lab2_voice.swf:lab2_032,nathan,"Someone left all these papers on the floor."
lab2,lib/lab2_voice.swf:lab2_034,coppelius,"Don't touch my papers!"
lab2,lib/lab2_voice.swf:lab2_035,nathan,"Ok, ok. Don't worry."
lab2,lib/lab2_voice.swf:lab2_036,nathan,"It's some sort of plan..."
lab2,lib/lab2_voice.swf:lab2_037,coppelius,"It's the construction plan for a wireless phone."
lab2,lib/lab2_voice.swf:lab2_038,coppelius,"I wonder how long it took Vincent to realize that it's useless."
lab2,lib/lab2_voice.swf:lab2_039,coppelius,"... of course it's impossible to build a wireless phone."
lab2,lib/lab2_voice.swf:lab2_041,coppelius,"Take your hands off that plan!"
lab2,lib/lab2_voice.swf:lab2_043,nathan,"It's a mysterious and massive metal pod."
lab2,lib/lab2_voice.swf:lab2_044,nathan,"It's very rusty."
lab2,lib/lab2_voice.swf:lab2_045,nathan,"Maybe there's something locked inside, that shouldn't be set free."
lab2,lib/lab2_voice.swf:lab2_046,coppelius,"Maybe not, Nathan."
lab2,lib/lab2_voice.swf:lab2_047,nathan,"There's nothing inside ..."
lab2,lib/lab2_voice.swf:lab2_048,nathan,"But it's really cozy in here!"
lab2,lib/lab2_voice.swf:lab2_049,nathan,"I wonder what happens when I press this little red button here..."
lab2,lib/lab2_voice.swf:lab2_050,coppelius,"Me too ....."
lab2,lib/lab2_voice.swf:lab2_051,nathan,"What!?"
lab2,lib/lab2_voice.swf:lab2_052,nathan,"That's the tunnel I escaped through."
lab2,lib/lab2_voice.swf:lab2_053,nathan,"No thanks, my first pass through that shaft was bad enough."
lab2,lib/lab2_voice.swf:lab2_054,vincent,"Coppelius!"
lab2,lib/lab2_voice.swf:lab2_055,coppelius,"None other!"
lab2,lib/lab2_voice.swf:lab2_056,nathan,"You're Dr. Coppelius? ... but ... then who is he?"
