ferry,lib/ferry_voice.swf:ferry_000,nathan,"Over there is a lighthouse."
ferry,lib/ferry_voice.swf:ferry_001,nathan,"It's too far away. They wouldn't hear me."
ferry,lib/ferry_voice.swf:ferry_002,nathan,"I don't think I'll hike over there ..."
ferry,lib/ferry_voice.swf:ferry_003,nathan,"It was a massive stone bridge. It's collapsed."
ferry,lib/ferry_voice.swf:ferry_004,nathan,"I think that way leads to that village I saw on the map at home ... Ravenhollow."
ferry,lib/ferry_voice.swf:ferry_005,nathan,"I can't cross the bridge."
ferry,lib/ferry_voice.swf:ferry_006,nathan,"Ah, the sea."
ferry,lib/ferry_voice.swf:ferry_007,nathan,"No, the water looks really cold."
ferry,lib/ferry_voice.swf:ferry_008,nathan,"I've never done this before..."
ferry,lib/ferry_voice.swf:ferry_009,nathan,"I guess I won't need that stupid fishing rod anymore."
ferry,lib/ferry_voice.swf:ferry_010,sailor,"I would have paid fifty bucks for it."
ferry,lib/ferry_voice.swf:ferry_011,nathan,"I'll just pretend like I didn't hear that."
ferry,lib/ferry_voice.swf:ferry_012,nathan,"I'll need to bait the hook before I can try fishing."
ferry,lib/ferry_voice.swf:ferry_013,nathan,"I'll need a float and bait before I can try fishing."
ferry,lib/ferry_voice.swf:ferry_014,nathan,"This fishing tackle is still incomplete."
ferry,lib/ferry_voice.swf:ferry_016,nathan,"Seems like there was a ferry coming here once."
ferry,lib/ferry_voice.swf:ferry_017,nathan,"Must have been a long time ago. I can't read the timetable anymore."
ferry,lib/ferry_voice.swf:ferry_018,nathan,"I can't read it. Even if I could it would still be useless."
ferry,lib/ferry_voice.swf:ferry_019,nathan,"I'm sure the ferry doesn't come here anymore."
ferry,lib/ferry_voice.swf:ferry_020,nathan,"It's a leaflet from the local fishing club."
ferry,lib/ferry_voice.swf:ferry_021,nathan,"I'll take it. I doubt anyone else needs it."
ferry,lib/ferry_voice.swf:ferry_022,nathan,"The leaflet was pinned to the board with a small fishing hook."
ferry,lib/ferry_voice.swf:ferry_023,nathan,"Somehow I feel like someone is watching me..."
ferry,lib/ferry_voice.swf:ferry_024,nathan,"I'll have to take the long way through the fields ..."
ferry,lib/ferry_voice.swf:ferry_025,nathan,"There's a boat at anchor."
ferry,lib/ferry_voice.swf:ferry_026,sailor,"Aye. That's me ship, the ""Sea Cucumber""."
ferry,lib/ferry_voice.swf:ferry_027,nathan,"Excuse me! May I borrow your boat?"
ferry,lib/ferry_voice.swf:ferry_028,sailor,"Sorry. I can't lend you my boat."
ferry,lib/ferry_voice.swf:ferry_029,sailor,"Shroom and me, we'll have to get going soon..."
ferry,lib/ferry_voice.swf:ferry_030,sailor,"We have to deliver these boxes before sunrise."
ferry,lib/ferry_voice.swf:ferry_031,nathan,"It's a rowboat."
ferry,lib/ferry_voice.swf:ferry_036,nathan,"He's asleep."
ferry,lib/ferry_voice.swf:ferry_037,nathan,"It looks like he's running in his dream."
ferry,lib/ferry_voice.swf:ferry_038,shroom,"..."
ferry,lib/ferry_voice.swf:ferry_039,nathan,"Hey old boy!"
ferry,lib/ferry_voice.swf:ferry_040,nathan,"Want to help me?"
ferry,lib/ferry_voice.swf:ferry_041,sailor,"Old Shroom is tired. He won't help you if you have nothin' to offer."
ferry,lib/ferry_voice.swf:ferry_042,nathan,"What would he like to have?"
ferry,lib/ferry_voice.swf:ferry_043,sailor,"He's a sailor, like me. Therefore he loves fish... Just like me."
ferry,lib/ferry_voice.swf:ferry_044,sailor,"Right boy?"
ferry,lib/ferry_voice.swf:ferry_046,nathan,"I'll let him sleep."
ferry,lib/ferry_voice.swf:ferry_047,nathan,"Here, I heard you like fish..."
ferry,lib/ferry_voice.swf:ferry_048,nathan,"Good idea ... but I think he's too tired."
ferry,lib/ferry_voice.swf:ferry_049,nathan,"It seems that I have his attention now."
ferry,lib/ferry_voice.swf:ferry_050,nathan,"Shroom, old chap. How are you?"
ferry,lib/ferry_voice.swf:ferry_052,nathan,"That's great to hear."
ferry,lib/ferry_voice.swf:ferry_053,nathan,"I'd better not."
ferry,lib/ferry_voice.swf:ferry_054,nathan,"Ahem ..."
ferry,lib/ferry_voice.swf:ferry_055,nathan,"Shroom! Come on, old boy! Find the SETA DE MUERTE!"
ferry,lib/ferry_voice.swf:ferry_056,nathan,"See? ... the name is in this book here! Have a good look at it."
ferry,lib/ferry_voice.swf:ferry_057,nathan,"Wow, Shroom found a mushroom."
ferry,lib/ferry_voice.swf:ferry_058,nathan,"How convenient that it was hidden right under his nose."
ferry,lib/ferry_voice.swf:ferry_064,nathan,"No, he's done enough."
ferry,lib/ferry_voice.swf:ferry_065,nathan,"He looks a little dangerous."
ferry,lib/ferry_voice.swf:ferry_066,sailor,"What did you just say?"
ferry,lib/ferry_voice.swf:ferry_067,nathan,"Nothing! Sorry!"
ferry,lib/ferry_voice.swf:ferry_068,nathan,"Excuse me..."
ferry,lib/ferry_voice.swf:ferry_069,nathan,"I don't think so."
ferry,lib/ferry_voice.swf:ferry_073,nathan,"How did Nora get here?"
ferry,lib/ferry_voice.swf:ferry_074,sailor,"Her grandfather brought her and told me to wait for him."
ferry,lib/ferry_voice.swf:ferry_075,nathan,"Her grandfather? What did he look like?"
ferry,lib/ferry_voice.swf:ferry_076,sailor,"Well, he looks a little bit like the first Doctor Who."
ferry,lib/ferry_voice.swf:ferry_077,nathan,"Who?"
ferry,lib/ferry_voice.swf:ferry_078,sailor,"Aye! Just like him."
ferry,lib/ferry_voice.swf:ferry_079,nathan,"I'm confused."
ferry,lib/ferry_voice.swf:ferry_081,nathan,"Okay."
ferry,lib/ferry_voice.swf:ferry_082,nathan,"It's an old glove."
ferry,lib/ferry_voice.swf:ferry_083,nathan,"Ok."
ferry,lib/ferry_voice.swf:ferry_084,nathan,"The crab is living in an old glove."
ferry,lib/ferry_voice.swf:ferry_085,nathan,"Nature never fails to impress me."
ferry,lib/ferry_voice.swf:ferry_086,nathan,"Hey ... nice weather, hu?"
ferry,lib/ferry_voice.swf:ferry_087,crab,"......."
ferry,lib/ferry_voice.swf:ferry_088,nathan,"It seems he's not interested in small talk."
