foyer,lib/foyer_voice.swf:foyer_000,nathan,"It's a golden idol."
foyer,lib/foyer_voice.swf:foyer_001,nathan,"This belongs into a museum! I'll take it with me."
foyer,lib/foyer_voice.swf:foyer_002,nathan,"No, wait. I should finish this adventure first."
foyer,lib/foyer_voice.swf:foyer_003,nathan,"Books on philosophy, mostly ethics, some on anatomy and literature theory."
foyer,lib/foyer_voice.swf:foyer_004,nathan,"There are a lot of scientific journals about biology and physics. They smell old, but in a positive way."
foyer,lib/foyer_voice.swf:foyer_005,nathan,"Oh and there's an 'Encyclopedia of Science'. Boring too, I guess."
foyer,lib/foyer_voice.swf:foyer_006,nathan,"If this bookcase holds a secret door, it won't be revealed simply by pushing on it."
foyer,lib/foyer_voice.swf:foyer_007,nathan,"This can't be the correct time ..."
foyer,lib/foyer_voice.swf:foyer_008,nathan,"How can I correct the time if I have no idea what time it is?"
foyer,lib/foyer_voice.swf:foyer_009,nathan,"""Your Own Secret Underground Lab"", ""More about Secret Underground Labs"" & ""How Do I Keep Rodents From Invading My Secret Underground Lab""."
foyer,lib/foyer_voice.swf:foyer_010,nathan,"No wonder these books are down there - they sound REALLY boring."
foyer,lib/foyer_voice.swf:foyer_011,nathan,"""The Inside Matters"". Sounds interesting!"
foyer,lib/foyer_voice.swf:foyer_012,nathan,"Ok, I'll take it."
foyer,lib/foyer_voice.swf:foyer_013,nathan,"They're the metal plates from the socketed bird device."
foyer,lib/foyer_voice.swf:foyer_014,nathan,"It seems that Vincent took them out and simply dropped them here."
foyer,lib/foyer_voice.swf:foyer_015,nathan,"Ok."
foyer,lib/foyer_voice.swf:foyer_016,nathan,"There are two oval-shaped sockets in the base of this statue."
foyer,lib/foyer_voice.swf:foyer_017,nathan,"Hey, there's also an inscription..."
foyer,lib/foyer_voice.swf:foyer_018,nathan,"""Even the spirit of youth and grim death listen to the birds' song. For without words it will teach wisdom. For without key it will open up the path of truth."" Wu Xun."
foyer,lib/foyer_voice.swf:foyer_019,nathan,"It looks like there's something missing here... both sockets are empty."
foyer,lib/foyer_voice.swf:foyer_020,nathan,"I've now filled one socket, but the other is still empty."
foyer,lib/foyer_voice.swf:foyer_021,nathan,"It looks like it's been completely activated."
foyer,lib/foyer_voice.swf:foyer_022,nathan,"Here we go."
foyer,lib/foyer_voice.swf:foyer_023,nathan,"One plate is still missing."
foyer,lib/foyer_voice.swf:foyer_024,nathan,"The bird's song opened up a secret passage, just like the inscription said."
foyer,lib/foyer_voice.swf:foyer_028,nathan,"If the mud was cleaned off this dirty object, then it might just fit into one of those sockets!"
foyer,lib/foyer_voice.swf:foyer_029,nathan,"It's a beautiful golden bird sitting on a branch."
foyer,lib/foyer_voice.swf:foyer_030,nathan,"It seems to be part of a larger mechanical device controlling something in this room..."
foyer,lib/foyer_voice.swf:foyer_032,nathan,"Open Sesame?"
foyer,lib/foyer_voice.swf:foyer_033,nathan,"Hmm, that doesn't seem to work."
foyer,lib/foyer_voice.swf:foyer_034,nathan,"I assume that I'll need to fill those oval-shaped sockets in the base to activate whatever this mechanism is."
foyer,lib/foyer_voice.swf:foyer_035,nathan,"It's a buddha. It seems to be a very old statue."
foyer,lib/foyer_voice.swf:foyer_036,nathan,"Maybe later..."
foyer,lib/foyer_voice.swf:foyer_037,nathan,"I use to question everything, so I'm not a religious person."
foyer,lib/foyer_voice.swf:foyer_038,nathan,"But even that's not for sure."
